E:\ML\IMG\center_2023_12_16_13_39_45_047.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_047.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_047.jpg,0,1,0,30.18979
E:\ML\IMG\center_2023_12_16_13_39_45_113.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_113.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_113.jpg,0,1,0,30.19022
E:\ML\IMG\center_2023_12_16_13_39_45_181.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_181.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_181.jpg,0.1,1,0,30.18874
E:\ML\IMG\center_2023_12_16_13_39_45_249.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_249.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_249.jpg,0.25,1,0,30.1764
E:\ML\IMG\center_2023_12_16_13_39_45_317.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_317.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_317.jpg,0.45,1,0,30.15267
E:\ML\IMG\center_2023_12_16_13_39_45_404.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_404.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_404.jpg,0,1,0,30.18834
E:\ML\IMG\center_2023_12_16_13_39_45_491.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_491.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_491.jpg,0,1,0,30.19003
E:\ML\IMG\center_2023_12_16_13_39_45_561.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_561.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_561.jpg,0.05,1,0,30.1901
E:\ML\IMG\center_2023_12_16_13_39_45_645.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_645.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_645.jpg,0.25,1,0,30.1768
E:\ML\IMG\center_2023_12_16_13_39_45_728.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_728.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_728.jpg,0.45,1,0,30.15265
E:\ML\IMG\center_2023_12_16_13_39_45_811.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_811.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_811.jpg,0,1,0,30.18718
E:\ML\IMG\center_2023_12_16_13_39_45_894.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_894.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_894.jpg,0,1,0,30.18964
E:\ML\IMG\center_2023_12_16_13_39_45_977.jpg,E:\ML\IMG\left_2023_12_16_13_39_45_977.jpg,E:\ML\IMG\right_2023_12_16_13_39_45_977.jpg,0.15,1,0,30.18767
E:\ML\IMG\center_2023_12_16_13_39_46_059.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_059.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_059.jpg,0.35,1,0,30.16655
E:\ML\IMG\center_2023_12_16_13_39_46_140.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_140.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_140.jpg,0,1,0,30.18022
E:\ML\IMG\center_2023_12_16_13_39_46_220.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_220.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_220.jpg,0,1,0,30.18919
E:\ML\IMG\center_2023_12_16_13_39_46_300.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_300.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_300.jpg,0,1,0,30.19032
E:\ML\IMG\center_2023_12_16_13_39_46_382.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_382.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_382.jpg,0,1,0,30.1905
E:\ML\IMG\center_2023_12_16_13_39_46_460.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_460.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_460.jpg,0,1,0,30.19044
E:\ML\IMG\center_2023_12_16_13_39_46_539.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_539.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_539.jpg,0.2,1,0,30.1805
E:\ML\IMG\center_2023_12_16_13_39_46_617.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_617.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_617.jpg,0,1,0,30.18403
E:\ML\IMG\center_2023_12_16_13_39_46_694.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_694.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_694.jpg,0,1,0,30.18928
E:\ML\IMG\center_2023_12_16_13_39_46_772.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_772.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_772.jpg,0,1,0,30.19011
E:\ML\IMG\center_2023_12_16_13_39_46_851.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_851.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_851.jpg,0.1,1,0,30.18878
E:\ML\IMG\center_2023_12_16_13_39_46_927.jpg,E:\ML\IMG\left_2023_12_16_13_39_46_927.jpg,E:\ML\IMG\right_2023_12_16_13_39_46_927.jpg,0,1,0,30.19044
E:\ML\IMG\center_2023_12_16_13_39_47_003.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_003.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_003.jpg,0,1,0,30.19031
E:\ML\IMG\center_2023_12_16_13_39_47_080.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_080.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_080.jpg,0,1,0,30.19028
E:\ML\IMG\center_2023_12_16_13_39_47_158.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_158.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_158.jpg,0,1,0,30.19031
E:\ML\IMG\center_2023_12_16_13_39_47_235.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_235.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_235.jpg,0,1,0,30.19039
E:\ML\IMG\center_2023_12_16_13_39_47_315.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_315.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_315.jpg,0,1,0,30.19026
E:\ML\IMG\center_2023_12_16_13_39_47_391.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_391.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_391.jpg,0,1,0,30.19047
E:\ML\IMG\center_2023_12_16_13_39_47_470.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_470.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_470.jpg,0.05,1,0,30.18974
E:\ML\IMG\center_2023_12_16_13_39_47_545.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_545.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_545.jpg,0.25,1,0,30.1744
E:\ML\IMG\center_2023_12_16_13_39_47_624.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_624.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_624.jpg,0.45,1,0,30.1516
E:\ML\IMG\center_2023_12_16_13_39_47_702.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_702.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_702.jpg,0,1,0,30.18822
E:\ML\IMG\center_2023_12_16_13_39_47_781.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_781.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_781.jpg,0,1,0,30.18985
E:\ML\IMG\center_2023_12_16_13_39_47_857.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_857.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_857.jpg,0.1,1,0,30.1892
E:\ML\IMG\center_2023_12_16_13_39_47_935.jpg,E:\ML\IMG\left_2023_12_16_13_39_47_935.jpg,E:\ML\IMG\right_2023_12_16_13_39_47_935.jpg,0.3,1,0,30.1716
E:\ML\IMG\center_2023_12_16_13_39_48_013.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_013.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_013.jpg,0,1,0,30.18983
E:\ML\IMG\center_2023_12_16_13_39_48_085.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_085.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_085.jpg,0,1,0,30.19011
E:\ML\IMG\center_2023_12_16_13_39_48_160.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_160.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_160.jpg,0,1,0,30.19022
E:\ML\IMG\center_2023_12_16_13_39_48_233.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_233.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_233.jpg,0,1,0,30.19033
E:\ML\IMG\center_2023_12_16_13_39_48_306.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_306.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_306.jpg,0.15,1,0,30.18469
E:\ML\IMG\center_2023_12_16_13_39_48_379.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_379.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_379.jpg,0.35,1,0,30.16371
E:\ML\IMG\center_2023_12_16_13_39_48_451.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_451.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_451.jpg,0,1,0,30.18755
E:\ML\IMG\center_2023_12_16_13_39_48_522.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_522.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_522.jpg,0,1,0,30.18966
E:\ML\IMG\center_2023_12_16_13_39_48_595.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_595.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_595.jpg,0,1,0,30.18998
E:\ML\IMG\center_2023_12_16_13_39_48_667.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_667.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_667.jpg,0,1,0,30.19025
E:\ML\IMG\center_2023_12_16_13_39_48_739.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_739.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_739.jpg,0,1,0,30.19029
E:\ML\IMG\center_2023_12_16_13_39_48_811.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_811.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_811.jpg,0,1,0,30.19031
E:\ML\IMG\center_2023_12_16_13_39_48_884.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_884.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_884.jpg,0,1,0,30.1903
E:\ML\IMG\center_2023_12_16_13_39_48_955.jpg,E:\ML\IMG\left_2023_12_16_13_39_48_955.jpg,E:\ML\IMG\right_2023_12_16_13_39_48_955.jpg,0,1,0,30.19029
E:\ML\IMG\center_2023_12_16_13_39_49_028.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_028.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_028.jpg,0,1,0,30.19027
E:\ML\IMG\center_2023_12_16_13_39_49_099.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_099.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_099.jpg,0,1,0,30.19032
E:\ML\IMG\center_2023_12_16_13_39_49_170.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_170.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_170.jpg,0,1,0,30.19026
E:\ML\IMG\center_2023_12_16_13_39_49_241.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_241.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_241.jpg,0,1,0,30.19032
E:\ML\IMG\center_2023_12_16_13_39_49_312.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_312.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_312.jpg,0,1,0,30.19034
E:\ML\IMG\center_2023_12_16_13_39_49_385.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_385.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_385.jpg,0,1,0,30.19033
E:\ML\IMG\center_2023_12_16_13_39_49_453.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_453.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_453.jpg,0,1,0,30.19032
E:\ML\IMG\center_2023_12_16_13_39_49_525.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_525.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_525.jpg,0,1,0,30.19032
E:\ML\IMG\center_2023_12_16_13_39_49_595.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_595.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_595.jpg,0,1,0,30.19032
E:\ML\IMG\center_2023_12_16_13_39_49_668.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_668.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_668.jpg,0,1,0,30.19035
E:\ML\IMG\center_2023_12_16_13_39_49_740.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_740.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_740.jpg,0,1,0,30.19032
E:\ML\IMG\center_2023_12_16_13_39_49_809.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_809.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_809.jpg,0,1,0,30.19029
E:\ML\IMG\center_2023_12_16_13_39_49_878.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_878.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_878.jpg,0,1,0,30.19027
E:\ML\IMG\center_2023_12_16_13_39_49_948.jpg,E:\ML\IMG\left_2023_12_16_13_39_49_948.jpg,E:\ML\IMG\right_2023_12_16_13_39_49_948.jpg,0.05,1,0,30.18971
E:\ML\IMG\center_2023_12_16_13_39_50_019.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_019.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_019.jpg,0.25,1,0,30.17478
E:\ML\IMG\center_2023_12_16_13_39_50_089.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_089.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_089.jpg,0,1,0,30.18932
E:\ML\IMG\center_2023_12_16_13_39_50_161.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_161.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_161.jpg,0,1,0,30.19017
E:\ML\IMG\center_2023_12_16_13_39_50_233.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_233.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_233.jpg,0,1,0,30.19026
E:\ML\IMG\center_2023_12_16_13_39_50_307.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_307.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_307.jpg,0,1,0,30.1903
E:\ML\IMG\center_2023_12_16_13_39_50_377.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_377.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_377.jpg,0,1,0,30.19028
E:\ML\IMG\center_2023_12_16_13_39_50_446.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_446.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_446.jpg,0,1,0,30.1903
E:\ML\IMG\center_2023_12_16_13_39_50_517.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_517.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_517.jpg,0,1,0,30.19036
E:\ML\IMG\center_2023_12_16_13_39_50_588.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_588.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_588.jpg,0,1,0,30.1903
E:\ML\IMG\center_2023_12_16_13_39_50_658.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_658.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_658.jpg,0,1,0,30.19028
E:\ML\IMG\center_2023_12_16_13_39_50_729.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_729.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_729.jpg,0,1,0,30.19049
E:\ML\IMG\center_2023_12_16_13_39_50_799.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_799.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_799.jpg,0,1,0,30.19032
E:\ML\IMG\center_2023_12_16_13_39_50_870.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_870.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_870.jpg,0,1,0,30.19034
E:\ML\IMG\center_2023_12_16_13_39_50_941.jpg,E:\ML\IMG\left_2023_12_16_13_39_50_941.jpg,E:\ML\IMG\right_2023_12_16_13_39_50_941.jpg,0,1,0,30.19029
E:\ML\IMG\center_2023_12_16_13_39_51_011.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_011.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_011.jpg,0,1,0,30.19026
E:\ML\IMG\center_2023_12_16_13_39_51_081.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_081.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_081.jpg,0,1,0,30.19028
E:\ML\IMG\center_2023_12_16_13_39_51_151.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_151.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_151.jpg,0,1,0,30.19028
E:\ML\IMG\center_2023_12_16_13_39_51_220.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_220.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_220.jpg,0,1,0,30.19029
E:\ML\IMG\center_2023_12_16_13_39_51_291.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_291.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_291.jpg,0.05,1,0,30.18972
E:\ML\IMG\center_2023_12_16_13_39_51_360.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_360.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_360.jpg,0.2,1,0,30.17984
E:\ML\IMG\center_2023_12_16_13_39_51_429.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_429.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_429.jpg,0.35,1,0,30.16349
E:\ML\IMG\center_2023_12_16_13_39_51_498.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_498.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_498.jpg,0,1,0,30.18949
E:\ML\IMG\center_2023_12_16_13_39_51_567.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_567.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_567.jpg,0,1,0,30.18999
E:\ML\IMG\center_2023_12_16_13_39_51_634.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_634.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_634.jpg,0,1,0,30.19025
E:\ML\IMG\center_2023_12_16_13_39_51_702.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_702.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_702.jpg,0,1,0,30.19007
E:\ML\IMG\center_2023_12_16_13_39_51_787.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_787.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_787.jpg,0,1,0,30.1903
E:\ML\IMG\center_2023_12_16_13_39_51_867.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_867.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_867.jpg,0,1,0,30.19034
E:\ML\IMG\center_2023_12_16_13_39_51_934.jpg,E:\ML\IMG\left_2023_12_16_13_39_51_934.jpg,E:\ML\IMG\right_2023_12_16_13_39_51_934.jpg,0,1,0,30.19036
E:\ML\IMG\center_2023_12_16_13_39_52_001.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_001.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_001.jpg,0,1,0,30.19032
E:\ML\IMG\center_2023_12_16_13_39_52_084.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_084.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_084.jpg,0.05,1,0,30.18971
E:\ML\IMG\center_2023_12_16_13_39_52_152.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_152.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_152.jpg,0.25,1,0,30.17475
E:\ML\IMG\center_2023_12_16_13_39_52_235.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_235.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_235.jpg,0,1,0,30.18885
E:\ML\IMG\center_2023_12_16_13_39_52_318.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_318.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_318.jpg,0,1,0,30.19008
E:\ML\IMG\center_2023_12_16_13_39_52_401.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_401.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_401.jpg,0,1,0,30.19024
E:\ML\IMG\center_2023_12_16_13_39_52_468.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_468.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_468.jpg,0,1,0,30.19033
E:\ML\IMG\center_2023_12_16_13_39_52_550.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_550.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_550.jpg,0,1,0,30.19032
E:\ML\IMG\center_2023_12_16_13_39_52_617.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_617.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_617.jpg,0,1,0,30.1903
E:\ML\IMG\center_2023_12_16_13_39_52_684.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_684.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_684.jpg,0,1,0,30.19028
E:\ML\IMG\center_2023_12_16_13_39_52_752.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_752.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_752.jpg,0.1,1,0,30.18773
E:\ML\IMG\center_2023_12_16_13_39_52_819.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_819.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_819.jpg,0.25,1,0,30.17477
E:\ML\IMG\center_2023_12_16_13_39_52_888.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_888.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_888.jpg,0.4,1,0,30.15753
E:\ML\IMG\center_2023_12_16_13_39_52_956.jpg,E:\ML\IMG\left_2023_12_16_13_39_52_956.jpg,E:\ML\IMG\right_2023_12_16_13_39_52_956.jpg,0,1,0,30.18899
E:\ML\IMG\center_2023_12_16_13_39_53_023.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_023.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_023.jpg,0,1,0,30.18983
E:\ML\IMG\center_2023_12_16_13_39_53_091.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_091.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_091.jpg,0,1,0,30.19026
E:\ML\IMG\center_2023_12_16_13_39_53_160.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_160.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_160.jpg,0,1,0,30.19032
E:\ML\IMG\center_2023_12_16_13_39_53_228.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_228.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_228.jpg,0,1,0,30.19031
E:\ML\IMG\center_2023_12_16_13_39_53_295.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_295.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_295.jpg,0,1,0,30.19029
E:\ML\IMG\center_2023_12_16_13_39_53_363.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_363.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_363.jpg,0,1,0,30.1903
E:\ML\IMG\center_2023_12_16_13_39_53_432.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_432.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_432.jpg,0,1,0,30.19028
E:\ML\IMG\center_2023_12_16_13_39_53_501.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_501.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_501.jpg,0,1,0,30.19029
E:\ML\IMG\center_2023_12_16_13_39_53_568.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_568.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_568.jpg,0,1,0,30.19029
E:\ML\IMG\center_2023_12_16_13_39_53_638.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_638.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_638.jpg,0,1,0,30.1903
E:\ML\IMG\center_2023_12_16_13_39_53_707.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_707.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_707.jpg,0,1,0,30.19029
E:\ML\IMG\center_2023_12_16_13_39_53_775.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_775.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_775.jpg,0,1,0,30.19033
E:\ML\IMG\center_2023_12_16_13_39_53_843.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_843.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_843.jpg,0.1,1,0,30.18759
E:\ML\IMG\center_2023_12_16_13_39_53_911.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_911.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_911.jpg,0.3,1,0,30.16921
E:\ML\IMG\center_2023_12_16_13_39_53_993.jpg,E:\ML\IMG\left_2023_12_16_13_39_53_993.jpg,E:\ML\IMG\right_2023_12_16_13_39_53_993.jpg,0,1,0,30.17921
E:\ML\IMG\center_2023_12_16_13_39_54_076.jpg,E:\ML\IMG\left_2023_12_16_13_39_54_076.jpg,E:\ML\IMG\right_2023_12_16_13_39_54_076.jpg,0,1,0,30.18876
E:\ML\IMG\center_2023_12_16_13_39_54_142.jpg,E:\ML\IMG\left_2023_12_16_13_39_54_142.jpg,E:\ML\IMG\right_2023_12_16_13_39_54_142.jpg,0,1,0,30.18987
E:\ML\IMG\center_2023_12_16_13_39_54_210.jpg,E:\ML\IMG\left_2023_12_16_13_39_54_210.jpg,E:\ML\IMG\right_2023_12_16_13_39_54_210.jpg,0,1,0,30.18986
E:\ML\IMG\center_2023_12_16_13_39_54_292.jpg,E:\ML\IMG\left_2023_12_16_13_39_54_292.jpg,E:\ML\IMG\right_2023_12_16_13_39_54_292.jpg,0,1,0,30.19031
E:\ML\IMG\center_2023_12_16_13_39_54_375.jpg,E:\ML\IMG\left_2023_12_16_13_39_54_375.jpg,E:\ML\IMG\right_2023_12_16_13_39_54_375.jpg,0,1,0,30.19045
E:\ML\IMG\center_2023_12_16_13_39_54_442.jpg,E:\ML\IMG\left_2023_12_16_13_39_54_442.jpg,E:\ML\IMG\right_2023_12_16_13_39_54_442.jpg,0,1,0,30.19035
E:\ML\IMG\center_2023_12_16_13_39_54_509.jpg,E:\ML\IMG\left_2023_12_16_13_39_54_509.jpg,E:\ML\IMG\right_2023_12_16_13_39_54_509.jpg,0,1,0,30.19033
E:\ML\IMG\center_2023_12_16_13_39_54_593.jpg,E:\ML\IMG\left_2023_12_16_13_39_54_593.jpg,E:\ML\IMG\right_2023_12_16_13_39_54_593.jpg,0,1,0,30.19031
E:\ML\IMG\center_2023_12_16_13_39_54_675.jpg,E:\ML\IMG\left_2023_12_16_13_39_54_675.jpg,E:\ML\IMG\right_2023_12_16_13_39_54_675.jpg,-0.1,1,0,30.18768
E:\ML\IMG\center_2023_12_16_13_39_54_742.jpg,E:\ML\IMG\left_2023_12_16_13_39_54_742.jpg,E:\ML\IMG\right_2023_12_16_13_39_54_742.jpg,-0.25,1,0,30.1748
E:\ML\IMG\center_2023_12_16_13_39_54_825.jpg,E:\ML\IMG\left_2023_12_16_13_39_54_825.jpg,E:\ML\IMG\right_2023_12_16_13_39_54_825.jpg,0,1,0,30.18875
